Sensor S/N;YYYY-MM-DDThh:mm:ss (UTC);Value;Unit;Status
E80A06001332;2026-06-13T04:00:05Z;4.59;°C;
E80A06001332;2026-06-13T04:01:05Z;4.59;°C;
E80A06001332;2026-06-13T04:02:05Z;4.66;°C;
E80A06001332;2026-06-13T04:03:05Z;4.66;°C;
E80A06001332;2026-06-13T04:04:05Z;4.72;°C;
E80A06001332;2026-06-13T04:05:05Z;4.72;°C;
E80A06001332;2026-06-13T04:06:05Z;4.72;°C;
E80A06001332;2026-06-13T04:07:05Z;4.78;°C;
E80A06001332;2026-06-13T04:08:05Z;4.78;°C;
E80A06001332;2026-06-13T04:09:05Z;4.78;°C;
E80A06001332;2026-06-13T04:10:05Z;4.84;°C;
E80A06001332;2026-06-13T04:11:05Z;4.84;°C;
E80A06001332;2026-06-13T04:12:05Z;4.84;°C;
E80A06001332;2026-06-13T04:13:05Z;4.91;°C;
E80A06001332;2026-06-13T04:14:05Z;4.91;°C;
E80A06001332;2026-06-13T04:15:05Z;4.91;°C;
E80A06001332;2026-06-13T04:16:05Z;4.91;°C;
E80A06001332;2026-06-13T04:17:05Z;4.97;°C;
E80A06001332;2026-06-13T04:18:05Z;4.97;°C;
E80A06001332;2026-06-13T04:19:05Z;4.97;°C;
E80A06001332;2026-06-13T04:20:05Z;4.97;°C;
E80A06001332;2026-06-13T04:21:05Z;5.03;°C;
E80A06001332;2026-06-13T04:22:05Z;5.03;°C;
E80A06001332;2026-06-13T04:23:05Z;5.03;°C;
E80A06001332;2026-06-13T04:24:05Z;5.09;°C;
E80A06001332;2026-06-13T04:25:05Z;5.03;°C;
E80A06001332;2026-06-13T04:26:05Z;5.03;°C;
E80A06001332;2026-06-13T04:27:05Z;4.97;°C;
E80A06001332;2026-06-13T04:28:05Z;4.91;°C;
E80A06001332;2026-06-13T04:29:05Z;4.84;°C;
E80A06001332;2026-06-13T04:30:05Z;4.78;°C;
E80A06001332;2026-06-13T04:31:05Z;4.72;°C;
E80A06001332;2026-06-13T04:32:05Z;4.66;°C;
E80A06001332;2026-06-13T04:33:05Z;4.59;°C;
E80A06001332;2026-06-13T04:34:05Z;4.53;°C;
E80A06001332;2026-06-13T04:35:05Z;4.47;°C;
E80A06001332;2026-06-13T04:36:05Z;4.41;°C;
E80A06001332;2026-06-13T04:37:05Z;4.34;°C;
E80A06001332;2026-06-13T04:38:05Z;4.22;°C;
E80A06001332;2026-06-13T04:39:05Z;4.16;°C;
E80A06001332;2026-06-13T04:40:05Z;4.09;°C;
E80A06001332;2026-06-13T04:41:05Z;4.03;°C;
E80A06001332;2026-06-13T04:42:05Z;4.03;°C;
E80A06001332;2026-06-13T04:43:05Z;3.97;°C;
E80A06001332;2026-06-13T04:44:05Z;3.91;°C;
E80A06001332;2026-06-13T04:45:05Z;3.78;°C;
E80A06001332;2026-06-13T04:46:05Z;3.78;°C;
E80A06001332;2026-06-13T04:47:05Z;3.66;°C;
E80A06001332;2026-06-13T04:48:05Z;3.66;°C;
E80A06001332;2026-06-13T04:49:05Z;3.59;°C;
E80A06001332;2026-06-13T04:50:05Z;3.53;°C;
E80A06001332;2026-06-13T04:51:05Z;3.53;°C;
E80A06001332;2026-06-13T04:52:05Z;3.53;°C;
E80A06001332;2026-06-13T04:53:05Z;3.53;°C;
E80A06001332;2026-06-13T04:54:05Z;3.59;°C;
E80A06001332;2026-06-13T04:55:05Z;3.59;°C;
E80A06001332;2026-06-13T04:56:05Z;3.59;°C;
E80A06001332;2026-06-13T04:57:05Z;3.66;°C;
E80A06001332;2026-06-13T04:58:05Z;3.72;°C;
E80A06001332;2026-06-13T04:59:05Z;3.72;°C;
E80A06001332;2026-06-13T05:00:05Z;3.72;°C;
E80A06001332;2026-06-13T05:01:05Z;3.72;°C;
E80A06001332;2026-06-13T05:02:05Z;3.72;°C;
E80A06001332;2026-06-13T05:03:05Z;3.72;°C;
E80A06001332;2026-06-13T05:04:05Z;3.66;°C;
E80A06001332;2026-06-13T05:05:05Z;3.66;°C;
E80A06001332;2026-06-13T05:06:05Z;3.66;°C;
E80A06001332;2026-06-13T05:07:05Z;3.66;°C;
E80A06001332;2026-06-13T05:08:05Z;3.72;°C;
E80A06001332;2026-06-13T05:09:05Z;3.72;°C;
E80A06001332;2026-06-13T05:10:05Z;3.72;°C;
E80A06001332;2026-06-13T05:11:05Z;3.72;°C;
E80A06001332;2026-06-13T05:12:05Z;3.72;°C;
E80A06001332;2026-06-13T05:13:05Z;3.78;°C;
E80A06001332;2026-06-13T05:14:05Z;3.78;°C;
E80A06001332;2026-06-13T05:15:05Z;3.84;°C;
E80A06001332;2026-06-13T05:16:05Z;3.84;°C;
E80A06001332;2026-06-13T05:17:05Z;3.91;°C;
E80A06001332;2026-06-13T05:18:05Z;3.91;°C;
E80A06001332;2026-06-13T05:19:05Z;3.91;°C;
E80A06001332;2026-06-13T05:20:05Z;3.97;°C;
E80A06001332;2026-06-13T05:21:05Z;3.97;°C;
E80A06001332;2026-06-13T05:22:05Z;3.97;°C;
E80A06001332;2026-06-13T05:23:05Z;4.03;°C;
E80A06001332;2026-06-13T05:24:05Z;4.03;°C;
E80A06001332;2026-06-13T05:25:05Z;4.09;°C;
E80A06001332;2026-06-13T05:26:05Z;4.09;°C;
E80A06001332;2026-06-13T05:27:05Z;4.16;°C;
E80A06001332;2026-06-13T05:28:05Z;4.16;°C;
E80A06001332;2026-06-13T05:29:05Z;4.22;°C;
E80A06001332;2026-06-13T05:30:05Z;4.22;°C;
E80A06001332;2026-06-13T05:31:05Z;4.22;°C;
E80A06001332;2026-06-13T05:32:05Z;4.28;°C;
E80A06001332;2026-06-13T05:33:05Z;4.28;°C;
E80A06001332;2026-06-13T05:34:05Z;4.28;°C;
E80A06001332;2026-06-13T05:35:05Z;4.34;°C;
E80A06001332;2026-06-13T05:36:05Z;4.34;°C;
E80A06001332;2026-06-13T05:37:05Z;4.41;°C;
E80A06001332;2026-06-13T05:38:05Z;4.41;°C;
E80A06001332;2026-06-13T05:39:05Z;4.47;°C;
E80A06001332;2026-06-13T05:40:05Z;4.47;°C;
E80A06001332;2026-06-13T05:41:05Z;4.47;°C;
E80A06001332;2026-06-13T05:42:05Z;4.53;°C;
E80A06001332;2026-06-13T05:43:05Z;4.53;°C;
E80A06001332;2026-06-13T05:44:05Z;4.53;°C;
E80A06001332;2026-06-13T05:45:05Z;4.59;°C;
E80A06001332;2026-06-13T05:46:05Z;4.59;°C;
E80A06001332;2026-06-13T05:47:05Z;4.59;°C;
E80A06001332;2026-06-13T05:48:05Z;4.66;°C;
E80A06001332;2026-06-13T05:49:05Z;4.66;°C;
E80A06001332;2026-06-13T05:50:05Z;4.66;°C;
E80A06001332;2026-06-13T05:51:05Z;4.72;°C;
E80A06001332;2026-06-13T05:52:05Z;4.72;°C;
E80A06001332;2026-06-13T05:53:05Z;4.78;°C;
E80A06001332;2026-06-13T05:54:05Z;4.78;°C;
E80A06001332;2026-06-13T05:55:05Z;4.78;°C;
E80A06001332;2026-06-13T05:56:05Z;4.78;°C;
E80A06001332;2026-06-13T05:57:05Z;4.84;°C;
E80A06001332;2026-06-13T05:58:05Z;4.84;°C;
E80A06001332;2026-06-13T05:59:05Z;4.84;°C;
E80A06001332;2026-06-13T06:00:05Z;4.91;°C;
E80A06001332;2026-06-13T06:01:05Z;4.91;°C;
E80A06001332;2026-06-13T06:02:05Z;4.91;°C;
E80A06001332;2026-06-13T06:03:05Z;4.91;°C;
E80A06001332;2026-06-13T06:04:05Z;4.97;°C;
E80A06001332;2026-06-13T06:05:05Z;4.97;°C;
E80A06001332;2026-06-13T06:06:05Z;4.97;°C;
E80A06001332;2026-06-13T06:07:05Z;5.03;°C;
E80A06001332;2026-06-13T06:08:05Z;4.97;°C;
E80A06001332;2026-06-13T06:09:05Z;5.03;°C;
E80A06001332;2026-06-13T06:10:05Z;4.97;°C;
E80A06001332;2026-06-13T06:11:05Z;4.97;°C;
E80A06001332;2026-06-13T06:12:05Z;4.91;°C;
E80A06001332;2026-06-13T06:13:05Z;4.84;°C;
E80A06001332;2026-06-13T06:14:05Z;4.78;°C;
E80A06001332;2026-06-13T06:15:05Z;4.72;°C;
E80A06001332;2026-06-13T06:16:05Z;4.66;°C;
E80A06001332;2026-06-13T06:17:05Z;4.59;°C;
E80A06001332;2026-06-13T06:18:05Z;4.53;°C;
E80A06001332;2026-06-13T06:19:05Z;4.47;°C;
E80A06001332;2026-06-13T06:20:05Z;4.41;°C;
E80A06001332;2026-06-13T06:21:05Z;4.34;°C;
E80A06001332;2026-06-13T06:22:05Z;4.28;°C;
E80A06001332;2026-06-13T06:23:05Z;4.22;°C;
E80A06001332;2026-06-13T06:24:05Z;4.16;°C;
E80A06001332;2026-06-13T06:25:05Z;4.09;°C;
E80A06001332;2026-06-13T06:26:05Z;4.09;°C;
E80A06001332;2026-06-13T06:27:05Z;4.09;°C;
E80A06001332;2026-06-13T06:28:05Z;4.09;°C;
E80A06001332;2026-06-13T06:29:05Z;4.09;°C;
E80A06001332;2026-06-13T06:30:05Z;4.03;°C;
E80A06001332;2026-06-13T06:31:05Z;4.03;°C;
E80A06001332;2026-06-13T06:32:05Z;4.03;°C;
E80A06001332;2026-06-13T06:33:05Z;4.03;°C;
E80A06001332;2026-06-13T06:34:05Z;3.97;°C;
E80A06001332;2026-06-13T06:35:05Z;3.97;°C;
E80A06001332;2026-06-13T06:36:05Z;3.97;°C;
E80A06001332;2026-06-13T06:37:05Z;3.97;°C;
E80A06001332;2026-06-13T06:38:05Z;4.03;°C;
E80A06001332;2026-06-13T06:39:05Z;4.03;°C;
E80A06001332;2026-06-13T06:40:05Z;4.03;°C;
E80A06001332;2026-06-13T06:41:05Z;4.03;°C;
E80A06001332;2026-06-13T06:42:05Z;4.09;°C;
E80A06001332;2026-06-13T06:43:05Z;4.09;°C;
E80A06001332;2026-06-13T06:44:05Z;4.16;°C;
E80A06001332;2026-06-13T06:45:05Z;4.22;°C;
E80A06001332;2026-06-13T06:46:05Z;4.28;°C;
E80A06001332;2026-06-13T06:47:05Z;4.28;°C;
E80A06001332;2026-06-13T06:48:05Z;4.34;°C;
E80A06001332;2026-06-13T06:49:05Z;4.41;°C;
E80A06001332;2026-06-13T06:50:05Z;4.41;°C;
E80A06001332;2026-06-13T06:51:05Z;4.47;°C;
E80A06001332;2026-06-13T06:52:05Z;4.47;°C;
E80A06001332;2026-06-13T06:53:05Z;4.53;°C;
E80A06001332;2026-06-13T06:54:05Z;4.59;°C;
E80A06001332;2026-06-13T06:55:05Z;4.59;°C;
E80A06001332;2026-06-13T06:56:05Z;4.66;°C;
E80A06001332;2026-06-13T06:57:05Z;4.66;°C;
E80A060014BA;2026-06-12T18:07:24Z;18.23;°C;
E80A060014BA;2026-06-12T18:08:24Z;17.17;°C;
E80A060014BA;2026-06-12T18:09:24Z;16.17;°C;
E80A060014BA;2026-06-12T18:10:24Z;15.23;°C;
E80A060014BA;2026-06-12T18:11:24Z;14.42;°C;
E80A060014BA;2026-06-12T18:12:24Z;13.67;°C;
E80A060014BA;2026-06-12T18:13:24Z;12.98;°C;
E80A060014BA;2026-06-12T18:14:24Z;12.36;°C;
E80A060014BA;2026-06-12T18:15:24Z;11.73;°C;
E80A060014BA;2026-06-12T18:16:24Z;11.23;°C;
E80A060014BA;2026-06-12T18:17:24Z;10.67;°C;
E80A060014BA;2026-06-12T18:18:24Z;10.23;°C;
E80A060014BA;2026-06-12T18:19:24Z;9.92;°C;
E80A060014BA;2026-06-12T18:20:24Z;9.86;°C;
E80A060014BA;2026-06-12T18:21:24Z;9.80;°C;
E80A060014BA;2026-06-12T18:22:24Z;9.67;°C;
E80A060014BA;2026-06-12T18:23:24Z;9.55;°C;
E80A060014BA;2026-06-12T18:24:24Z;9.48;°C;
E80A060014BA;2026-06-12T18:25:24Z;9.55;°C;
E80A060014BA;2026-06-12T18:26:24Z;9.67;°C;
E80A060014BA;2026-06-12T18:27:24Z;9.80;°C;
E80A060014BA;2026-06-12T18:28:24Z;9.86;°C;
E80A060014BA;2026-06-12T18:29:24Z;9.92;°C;
E80A060014BA;2026-06-12T18:30:24Z;9.98;°C;
E80A060014BA;2026-06-12T18:31:24Z;9.92;°C;
E80A060014BA;2026-06-12T18:32:24Z;9.92;°C;
E80A060014BA;2026-06-12T18:33:24Z;9.86;°C;
E80A060014BA;2026-06-12T18:34:24Z;9.86;°C;
E80A060014BA;2026-06-12T18:35:24Z;9.80;°C;
E80A060014BA;2026-06-12T18:36:24Z;9.73;°C;
E80A060014BA;2026-06-12T18:37:24Z;9.67;°C;
E80A060014BA;2026-06-12T18:38:24Z;9.61;°C;
E80A060014BA;2026-06-12T18:39:24Z;9.55;°C;
E80A060014BA;2026-06-12T18:40:24Z;9.48;°C;
E80A060014BA;2026-06-12T18:41:24Z;9.42;°C;
E80A060014BA;2026-06-12T18:42:24Z;9.42;°C;
E80A060014BA;2026-06-12T18:43:24Z;9.30;°C;
E80A060014BA;2026-06-12T18:44:24Z;9.23;°C;
E80A060014BA;2026-06-12T18:45:24Z;9.11;°C;
E80A060014BA;2026-06-12T18:46:24Z;9.05;°C;
E80A060014BA;2026-06-12T18:47:24Z;8.92;°C;
E80A060014BA;2026-06-12T18:48:24Z;8.80;°C;
E80A060014BA;2026-06-12T18:49:24Z;8.67;°C;
E80A060014BA;2026-06-12T18:50:24Z;8.55;°C;
E80A060014BA;2026-06-12T18:51:24Z;8.48;°C;
E80A060014BA;2026-06-12T18:52:24Z;8.36;°C;
E80A060014BA;2026-06-12T18:53:24Z;8.23;°C;
E80A060014BA;2026-06-12T18:54:24Z;8.11;°C;
E80A060014BA;2026-06-12T18:55:24Z;7.98;°C;
E80A060014BA;2026-06-12T18:56:24Z;7.92;°C;
E80A060014BA;2026-06-12T18:57:24Z;7.80;°C;
E80A060014BA;2026-06-12T18:58:24Z;7.67;°C;
E80A060014BA;2026-06-12T18:59:24Z;7.55;°C;
E80A060014BA;2026-06-12T19:00:24Z;7.48;°C;
E80A060014BA;2026-06-12T19:01:24Z;7.36;°C;
E80A060014BA;2026-06-12T19:02:24Z;7.23;°C;
E80A060014BA;2026-06-12T19:03:24Z;7.11;°C;
E80A060014BA;2026-06-12T19:04:24Z;7.05;°C;
E80A060014BA;2026-06-12T19:05:24Z;6.92;°C;
E80A060014BA;2026-06-12T19:06:24Z;6.86;°C;
E80A060014BA;2026-06-12T19:07:24Z;6.73;°C;
E80A060014BA;2026-06-12T19:08:24Z;6.67;°C;
E80A060014BA;2026-06-12T19:09:24Z;6.55;°C;
E80A060014BA;2026-06-12T19:10:24Z;6.48;°C;
E80A060014BA;2026-06-12T19:11:24Z;6.42;°C;
E80A060014BA;2026-06-12T19:12:24Z;6.36;°C;
E80A060014BA;2026-06-12T19:13:24Z;6.30;°C;
E80A060014BA;2026-06-12T19:14:24Z;6.23;°C;
E80A060014BA;2026-06-12T19:15:24Z;6.17;°C;
E80A060014BA;2026-06-12T19:16:24Z;6.11;°C;
E80A060014BA;2026-06-12T19:17:24Z;6.05;°C;
E80A060014BA;2026-06-12T19:18:24Z;5.98;°C;
E80A060014BA;2026-06-12T19:19:24Z;5.86;°C;
E80A060014BA;2026-06-12T19:20:24Z;5.86;°C;
E80A060014BA;2026-06-12T19:21:24Z;5.80;°C;
E80A060014BA;2026-06-12T19:22:24Z;5.73;°C;
E80A060014BA;2026-06-12T19:23:24Z;5.67;°C;
E80A060014BA;2026-06-12T19:24:24Z;5.61;°C;
E80A060014BA;2026-06-12T19:25:24Z;5.55;°C;
E80A060014BA;2026-06-12T19:26:24Z;5.48;°C;
E80A060014BA;2026-06-12T19:27:24Z;5.42;°C;
E80A060014BA;2026-06-12T19:28:24Z;5.42;°C;
E80A060014BA;2026-06-12T19:29:24Z;5.36;°C;
E80A060014BA;2026-06-12T19:30:24Z;5.36;°C;
E80A060014BA;2026-06-12T19:31:24Z;5.36;°C;
E80A060014BA;2026-06-12T19:32:24Z;5.36;°C;
E80A060014BA;2026-06-12T19:33:24Z;5.36;°C;
E80A060014BA;2026-06-12T19:34:24Z;5.36;°C;
E80A060014BA;2026-06-12T19:35:24Z;5.30;°C;
E80A060014BA;2026-06-12T19:36:24Z;5.30;°C;
E80A060014BA;2026-06-12T19:37:24Z;5.36;°C;
E80A060014BA;2026-06-12T19:38:24Z;5.36;°C;
E80A060014BA;2026-06-12T19:39:24Z;5.36;°C;
E80A060014BA;2026-06-12T19:40:24Z;5.36;°C;
E80A060014BA;2026-06-12T19:41:24Z;5.36;°C;
E80A060014BA;2026-06-12T19:42:24Z;5.42;°C;
E80A060014BA;2026-06-12T19:43:24Z;5.42;°C;
E80A060014BA;2026-06-12T19:44:24Z;5.42;°C;
E80A060014BA;2026-06-12T19:45:24Z;5.42;°C;
E80A060014BA;2026-06-12T19:46:24Z;5.48;°C;
E80A060014BA;2026-06-12T19:47:24Z;5.48;°C;
E80A060014BA;2026-06-12T19:48:24Z;5.55;°C;
E80A060014BA;2026-06-12T19:49:24Z;5.55;°C;
E80A060014BA;2026-06-12T19:50:24Z;5.55;°C;
E80A060014BA;2026-06-12T19:51:24Z;5.55;°C;
E80A060014BA;2026-06-12T19:52:24Z;5.61;°C;
E80A060014BA;2026-06-12T19:53:24Z;5.67;°C;
E80A060014BA;2026-06-12T19:54:24Z;5.67;°C;
E80A060014BA;2026-06-12T19:55:24Z;5.67;°C;
E80A060014BA;2026-06-12T19:56:24Z;5.73;°C;
E80A060014BA;2026-06-12T19:57:24Z;5.73;°C;
E80A060014BA;2026-06-12T19:58:24Z;5.80;°C;
E80A060014BA;2026-06-12T19:59:24Z;5.80;°C;
E80A060014BA;2026-06-12T20:00:24Z;5.80;°C;
E80A060014BA;2026-06-12T20:01:24Z;5.86;°C;
E80A060014BA;2026-06-12T20:02:24Z;5.86;°C;
E80A060014BA;2026-06-12T20:03:24Z;5.92;°C;
E80A060014BA;2026-06-12T20:04:24Z;5.92;°C;
E80A060014BA;2026-06-12T20:05:24Z;5.92;°C;
E80A060014BA;2026-06-12T20:06:24Z;5.92;°C;
E80A060014BA;2026-06-12T20:07:24Z;5.92;°C;
E80A060014BA;2026-06-12T20:08:24Z;5.92;°C;
E80A060014BA;2026-06-12T20:09:24Z;5.86;°C;
E80A060014BA;2026-06-12T20:10:24Z;5.86;°C;
E80A060014BA;2026-06-12T20:11:24Z;5.80;°C;
E80A060014BA;2026-06-12T20:12:24Z;5.73;°C;
E80A060014BA;2026-06-12T20:13:24Z;5.73;°C;
E80A060014BA;2026-06-12T20:14:24Z;5.67;°C;
E80A060014BA;2026-06-12T20:15:24Z;5.61;°C;
E80A060014BA;2026-06-12T20:16:24Z;5.55;°C;
E80A060014BA;2026-06-12T20:17:24Z;5.55;°C;
E80A060014BA;2026-06-12T20:18:24Z;5.48;°C;
E80A060014BA;2026-06-12T20:19:24Z;5.42;°C;
E80A060014BA;2026-06-12T20:20:24Z;5.30;°C;
E80A060014BA;2026-06-12T20:21:24Z;5.23;°C;
E80A060014BA;2026-06-12T20:22:24Z;5.23;°C;
E80A060014BA;2026-06-12T20:23:24Z;5.17;°C;
E80A060014BA;2026-06-12T20:24:24Z;5.11;°C;
E80A060014BA;2026-06-12T20:25:24Z;5.05;°C;
E80A060014BA;2026-06-12T20:26:24Z;4.98;°C;
E80A060014BA;2026-06-12T20:27:24Z;4.92;°C;
E80A060014BA;2026-06-12T20:28:24Z;4.86;°C;
E80A060014BA;2026-06-12T20:29:24Z;4.80;°C;
E80A060014BA;2026-06-12T20:30:24Z;4.73;°C;
E80A060014BA;2026-06-12T20:31:24Z;4.67;°C;
E80A060014BA;2026-06-12T20:32:24Z;4.61;°C;
E80A060014BA;2026-06-12T20:33:24Z;4.55;°C;
E80A060014BA;2026-06-12T20:34:24Z;4.55;°C;
E80A060014BA;2026-06-12T20:35:24Z;4.48;°C;
E80A060014BA;2026-06-12T20:36:24Z;4.42;°C;
E80A060014BA;2026-06-12T20:37:24Z;4.36;°C;
E80A060014BA;2026-06-12T20:38:24Z;4.30;°C;
E80A060014BA;2026-06-12T20:39:24Z;4.23;°C;
E80A060014BA;2026-06-12T20:40:24Z;4.17;°C;
E80A060014BA;2026-06-12T20:41:24Z;4.11;°C;
E80A060014BA;2026-06-12T20:42:24Z;4.11;°C;
E80A060014BA;2026-06-12T20:43:24Z;4.05;°C;
E80A060014BA;2026-06-12T20:44:24Z;3.98;°C;
E80A060014BA;2026-06-12T20:45:24Z;3.98;°C;
E80A060014BA;2026-06-12T20:46:24Z;3.92;°C;
E80A060014BA;2026-06-12T20:47:24Z;3.92;°C;
E80A060014BA;2026-06-12T20:48:24Z;3.92;°C;
E80A060014BA;2026-06-12T20:49:24Z;3.92;°C;
E80A060014BA;2026-06-12T20:50:24Z;3.92;°C;
E80A060014BA;2026-06-12T20:51:24Z;3.92;°C;
E80A060014BA;2026-06-12T20:52:24Z;3.92;°C;
E80A060014BA;2026-06-12T20:53:24Z;3.92;°C;
E80A060014BA;2026-06-12T20:54:24Z;3.98;°C;
E80A060014BA;2026-06-12T20:55:24Z;3.98;°C;
E80A060014BA;2026-06-12T20:56:24Z;3.98;°C;
E80A060014BA;2026-06-12T20:57:24Z;4.05;°C;
E80A060014BA;2026-06-12T20:58:24Z;4.05;°C;
E80A060014BA;2026-06-12T20:59:24Z;4.05;°C;
E80A060014BA;2026-06-12T21:00:24Z;4.11;°C;
E80A060014BA;2026-06-12T21:01:24Z;4.11;°C;
E80A060014BA;2026-06-12T21:02:24Z;4.17;°C;
E80A060014BA;2026-06-12T21:03:24Z;4.17;°C;
E80A060014BA;2026-06-12T21:04:24Z;4.23;°C;
E80A060014BA;2026-06-12T21:05:24Z;4.23;°C;
E80A060014BA;2026-06-12T21:06:24Z;4.30;°C;
E80A060014BA;2026-06-12T21:07:24Z;4.30;°C;
E80A060014BA;2026-06-12T21:08:24Z;4.36;°C;
E80A060014BA;2026-06-12T21:09:24Z;4.36;°C;
E80A060014BA;2026-06-12T21:10:24Z;4.42;°C;
E80A060014BA;2026-06-12T21:11:24Z;4.48;°C;
E80A060014BA;2026-06-12T21:12:24Z;4.48;°C;
E80A060014BA;2026-06-12T21:13:24Z;4.55;°C;
E80A060014BA;2026-06-12T21:14:24Z;4.55;°C;
E80A060014BA;2026-06-12T21:15:24Z;4.61;°C;
E80A060014BA;2026-06-12T21:16:24Z;4.61;°C;
E80A060014BA;2026-06-12T21:17:24Z;4.67;°C;
E80A060014BA;2026-06-12T21:18:24Z;4.67;°C;
E80A060014BA;2026-06-12T21:19:24Z;4.73;°C;
E80A060014BA;2026-06-12T21:20:24Z;4.80;°C;
E80A060014BA;2026-06-12T21:21:24Z;4.80;°C;
E80A060014BA;2026-06-12T21:22:24Z;4.86;°C;
E80A060014BA;2026-06-12T21:23:24Z;4.86;°C;
E80A060014BA;2026-06-12T21:24:24Z;4.92;°C;
E80A060014BA;2026-06-12T21:25:24Z;4.92;°C;
E80A060014BA;2026-06-12T21:26:24Z;4.98;°C;
E80A060014BA;2026-06-12T21:27:24Z;4.98;°C;
E80A060014BA;2026-06-12T21:28:24Z;5.05;°C;
E80A060014BA;2026-06-12T21:29:24Z;5.05;°C;
E80A060014BA;2026-06-12T21:30:24Z;5.11;°C;
E80A060014BA;2026-06-12T21:31:24Z;5.11;°C;
E80A060014BA;2026-06-12T21:32:24Z;5.17;°C;
E80A060014BA;2026-06-12T21:33:24Z;5.17;°C;
E80A060014BA;2026-06-12T21:34:24Z;5.17;°C;
E80A060014BA;2026-06-12T21:35:24Z;5.17;°C;
E80A060014BA;2026-06-12T21:36:24Z;5.11;°C;
E80A060014BA;2026-06-12T21:37:24Z;5.11;°C;
E80A060014BA;2026-06-12T21:38:24Z;5.05;°C;
E80A060014BA;2026-06-12T21:39:24Z;5.05;°C;
E80A060014BA;2026-06-12T21:40:24Z;4.98;°C;
E80A060014BA;2026-06-12T21:41:24Z;4.98;°C;
E80A060014BA;2026-06-12T21:42:24Z;4.92;°C;
E80A060014BA;2026-06-12T21:43:24Z;4.86;°C;
E80A060014BA;2026-06-12T21:44:24Z;4.86;°C;
E80A060014BA;2026-06-12T21:45:24Z;4.80;°C;
E80A060014BA;2026-06-12T21:46:24Z;4.73;°C;
E80A060014BA;2026-06-12T21:47:24Z;4.67;°C;
E80A060014BA;2026-06-12T21:48:24Z;4.61;°C;
E80A060014BA;2026-06-12T21:49:24Z;4.55;°C;
E80A060014BA;2026-06-12T21:50:24Z;4.55;°C;
E80A060014BA;2026-06-12T21:51:24Z;4.48;°C;
E80A060014BA;2026-06-12T21:52:24Z;4.42;°C;
E80A060014BA;2026-06-12T21:53:24Z;4.36;°C;
E80A060014BA;2026-06-12T21:54:24Z;4.30;°C;
E80A060014BA;2026-06-12T21:55:24Z;4.30;°C;
E80A060014BA;2026-06-12T21:56:24Z;4.17;°C;
E80A060014BA;2026-06-12T21:57:24Z;4.17;°C;
E80A060014BA;2026-06-12T21:58:24Z;4.11;°C;
E80A060014BA;2026-06-12T21:59:24Z;4.05;°C;
E80A060014BA;2026-06-12T22:00:24Z;3.98;°C;
E80A060014BA;2026-06-12T22:01:24Z;3.92;°C;
E80A060014BA;2026-06-12T22:02:24Z;3.92;°C;
E80A060014BA;2026-06-12T22:03:24Z;3.86;°C;
E80A060014BA;2026-06-12T22:04:24Z;3.80;°C;
E80A060014BA;2026-06-12T22:05:24Z;3.73;°C;
E80A060014BA;2026-06-12T22:06:24Z;3.67;°C;
E80A060014BA;2026-06-12T22:07:24Z;3.67;°C;
E80A060014BA;2026-06-12T22:08:24Z;3.61;°C;
E80A060014BA;2026-06-12T22:09:24Z;3.55;°C;
E80A060014BA;2026-06-12T22:10:24Z;3.55;°C;
E80A060014BA;2026-06-12T22:11:24Z;3.55;°C;
E80A060014BA;2026-06-12T22:12:24Z;3.55;°C;
E80A060014BA;2026-06-12T22:13:24Z;3.55;°C;
E80A060014BA;2026-06-12T22:14:24Z;3.61;°C;
E80A060014BA;2026-06-12T22:15:24Z;3.67;°C;
E80A060014BA;2026-06-12T22:16:24Z;3.73;°C;
E80A060014BA;2026-06-12T22:17:24Z;3.73;°C;
E80A060014BA;2026-06-12T22:18:24Z;3.73;°C;
E80A060014BA;2026-06-12T22:19:24Z;3.73;°C;
E80A060014BA;2026-06-12T22:20:24Z;3.73;°C;
E80A060014BA;2026-06-12T22:21:24Z;3.73;°C;
E80A060014BA;2026-06-12T22:22:24Z;3.73;°C;
E80A060014BA;2026-06-12T22:23:24Z;3.73;°C;
E80A060014BA;2026-06-12T22:24:24Z;3.80;°C;
E80A060014BA;2026-06-12T22:25:24Z;3.80;°C;
E80A060014BA;2026-06-12T22:26:24Z;3.80;°C;
E80A060014BA;2026-06-12T22:27:24Z;3.80;°C;
E80A060014BA;2026-06-12T22:28:24Z;3.80;°C;
E80A060014BA;2026-06-12T22:29:24Z;3.86;°C;
E80A060014BA;2026-06-12T22:30:24Z;3.86;°C;
E80A060014BA;2026-06-12T22:31:24Z;3.86;°C;
E80A060014BA;2026-06-12T22:32:24Z;3.86;°C;
E80A060014BA;2026-06-12T22:33:24Z;3.92;°C;
E80A060014BA;2026-06-12T22:34:24Z;3.92;°C;
E80A060014BA;2026-06-12T22:35:24Z;3.98;°C;
E80A060014BA;2026-06-12T22:36:24Z;3.98;°C;
E80A060014BA;2026-06-12T22:37:24Z;3.98;°C;
E80A060014BA;2026-06-12T22:38:24Z;4.05;°C;
E80A060014BA;2026-06-12T22:39:24Z;4.05;°C;
E80A060014BA;2026-06-12T22:40:24Z;4.11;°C;
E80A060014BA;2026-06-12T22:41:24Z;4.11;°C;
E80A060014BA;2026-06-12T22:42:24Z;4.17;°C;
E80A060014BA;2026-06-12T22:43:24Z;4.17;°C;
E80A060014BA;2026-06-12T22:44:24Z;4.23;°C;
