Sensor S/N;YYYY-MM-DDThh:mm:ss (UTC);Value;Unit;Status
E80A0600102E;2026-06-13T06:41:28Z;3.72;°C;
E80A0600102E;2026-06-13T06:42:28Z;3.72;°C;
E80A0600102E;2026-06-13T06:43:28Z;3.72;°C;
E80A0600102E;2026-06-13T06:44:28Z;3.78;°C;
E80A0600102E;2026-06-13T06:45:28Z;3.84;°C;
E80A0600102E;2026-06-13T06:46:28Z;3.91;°C;
E80A0600102E;2026-06-13T06:47:28Z;3.97;°C;
E80A0600102E;2026-06-13T06:48:28Z;3.97;°C;
E80A0600102E;2026-06-13T06:49:28Z;4.03;°C;
E80A0600102E;2026-06-13T06:50:28Z;4.03;°C;
E80A0600102E;2026-06-13T06:51:28Z;4.09;°C;
E80A0600102E;2026-06-13T06:52:28Z;4.16;°C;
E80A0600102E;2026-06-13T06:53:28Z;4.16;°C;
E80A0600102E;2026-06-13T06:54:28Z;4.22;°C;
E80A0600102E;2026-06-13T06:55:28Z;4.22;°C;
E80A0600102E;2026-06-13T06:56:28Z;4.28;°C;
E80A0600102E;2026-06-13T06:57:28Z;4.28;°C;
E80A0600102E;2026-06-13T06:58:28Z;4.34;°C;
E80A0600102E;2026-06-13T06:59:28Z;4.34;°C;
E80A0600102E;2026-06-13T07:00:28Z;4.41;°C;
E80A0600102E;2026-06-13T07:01:28Z;4.41;°C;
E80A0600102E;2026-06-13T07:02:28Z;4.47;°C;
E80A0600102E;2026-06-13T07:03:28Z;4.47;°C;
E80A0600102E;2026-06-13T07:04:28Z;4.53;°C;
E80A0600102E;2026-06-13T07:05:28Z;4.53;°C;
E80A0600102E;2026-06-13T07:06:28Z;4.53;°C;
E80A0600102E;2026-06-13T07:07:28Z;4.53;°C;
E80A0600102E;2026-06-13T07:08:28Z;4.59;°C;
E80A0600102E;2026-06-13T07:09:28Z;4.59;°C;
E80A0600102E;2026-06-13T07:10:28Z;4.66;°C;
E80A0600102E;2026-06-13T07:11:28Z;4.66;°C;
E80A0600102E;2026-06-13T07:12:28Z;4.66;°C;
E80A0600102E;2026-06-13T07:13:28Z;4.72;°C;
E80A0600102E;2026-06-13T07:14:28Z;4.72;°C;
E80A0600102E;2026-06-13T07:15:28Z;4.72;°C;
E80A0600102E;2026-06-13T07:16:28Z;4.78;°C;
E80A0600102E;2026-06-13T07:17:28Z;4.78;°C;
E80A0600102E;2026-06-13T07:18:28Z;4.78;°C;
E80A0600102E;2026-06-13T07:19:28Z;4.84;°C;
E80A0600102E;2026-06-13T07:20:28Z;4.84;°C;
E80A0600102E;2026-06-13T07:21:28Z;4.91;°C;
E80A0600102E;2026-06-13T07:22:28Z;4.91;°C;
E80A0600102E;2026-06-13T07:23:28Z;4.91;°C;
E80A0600102E;2026-06-13T07:24:28Z;4.97;°C;
E80A0600102E;2026-06-13T07:25:28Z;4.97;°C;
E80A0600102E;2026-06-13T07:26:28Z;5.03;°C;
E80A0600102E;2026-06-13T07:27:28Z;5.09;°C;
E80A0600102E;2026-06-13T07:28:28Z;5.16;°C;
E80A0600102E;2026-06-13T07:29:28Z;5.22;°C;
E80A0600102E;2026-06-13T07:30:28Z;5.22;°C;
E80A0600102E;2026-06-13T07:31:28Z;5.22;°C;
E80A0600102E;2026-06-13T07:32:28Z;5.22;°C;
E80A0600102E;2026-06-13T07:33:28Z;5.16;°C;
E80A0600102E;2026-06-13T07:34:28Z;5.16;°C;
E80A0600102E;2026-06-13T07:35:28Z;5.09;°C;
E80A0600102E;2026-06-13T07:36:28Z;5.03;°C;
E80A0600102E;2026-06-13T07:37:28Z;5.03;°C;
E80A0600102E;2026-06-13T07:38:28Z;4.97;°C;
E80A0600102E;2026-06-13T07:39:28Z;4.91;°C;
E80A0600102E;2026-06-13T07:40:28Z;4.91;°C;
E80A0600102E;2026-06-13T07:41:28Z;4.84;°C;
E80A0600102E;2026-06-13T07:42:28Z;4.78;°C;
E80A0600102E;2026-06-13T07:43:28Z;4.72;°C;
E80A0600102E;2026-06-13T07:44:28Z;4.72;°C;
E80A0600102E;2026-06-13T07:45:28Z;4.66;°C;
E80A0600102E;2026-06-13T07:46:28Z;4.59;°C;
E80A0600102E;2026-06-13T07:47:28Z;4.59;°C;
E80A0600102E;2026-06-13T07:48:28Z;4.53;°C;
E80A0600102E;2026-06-13T07:49:28Z;4.47;°C;
E80A0600102E;2026-06-13T07:50:28Z;4.47;°C;
E80A0600102E;2026-06-13T07:51:28Z;4.34;°C;
E80A0600102E;2026-06-13T07:52:28Z;4.34;°C;
E80A0600102E;2026-06-13T07:53:28Z;4.28;°C;
E80A0600102E;2026-06-13T07:54:28Z;4.28;°C;
E80A0600102E;2026-06-13T07:55:28Z;4.22;°C;
E80A0600102E;2026-06-13T07:56:28Z;4.16;°C;
E80A0600102E;2026-06-13T07:57:28Z;4.16;°C;
E80A0600102E;2026-06-13T07:58:28Z;4.09;°C;
E80A0600102E;2026-06-13T07:59:28Z;4.03;°C;
E80A0600102E;2026-06-13T08:00:28Z;4.03;°C;
E80A0600102E;2026-06-13T08:01:28Z;3.97;°C;
E80A0600102E;2026-06-13T08:02:28Z;3.97;°C;
E80A0600102E;2026-06-13T08:03:28Z;3.91;°C;
E80A0600102E;2026-06-13T08:04:28Z;3.84;°C;
E80A0600102E;2026-06-13T08:05:28Z;3.84;°C;
E80A0600102E;2026-06-13T08:06:28Z;3.78;°C;
E80A0600102E;2026-06-13T08:07:28Z;3.78;°C;
E80A0600102E;2026-06-13T08:08:28Z;3.72;°C;
E80A0600102E;2026-06-13T08:09:28Z;3.72;°C;
E80A0600102E;2026-06-13T08:10:28Z;3.66;°C;
E80A0600102E;2026-06-13T08:11:28Z;3.66;°C;
E80A0600102E;2026-06-13T08:12:28Z;3.59;°C;
E80A0600102E;2026-06-13T08:13:28Z;3.53;°C;
E80A0600102E;2026-06-13T08:14:28Z;3.53;°C;
E80A0600102E;2026-06-13T08:15:28Z;3.47;°C;
E80A0600102E;2026-06-13T08:16:28Z;3.47;°C;
E80A0600102E;2026-06-13T08:17:28Z;3.41;°C;
E80A0600102E;2026-06-13T08:18:28Z;3.34;°C;
E80A0600102E;2026-06-13T08:19:28Z;3.34;°C;
E80A0600102E;2026-06-13T08:20:28Z;3.34;°C;
E80A0600102E;2026-06-13T08:21:28Z;3.47;°C;
E80A0600102E;2026-06-13T08:22:28Z;3.53;°C;
E80A0600102E;2026-06-13T08:23:28Z;3.53;°C;
E80A0600102E;2026-06-13T08:24:28Z;3.53;°C;
E80A0600102E;2026-06-13T08:25:28Z;3.53;°C;
E80A0600102E;2026-06-13T08:26:28Z;3.53;°C;
E80A0600102E;2026-06-13T08:27:28Z;3.53;°C;
E80A0600102E;2026-06-13T08:28:28Z;3.53;°C;
E80A0600102E;2026-06-13T08:29:28Z;3.53;°C;
E80A0600102E;2026-06-13T08:30:28Z;3.53;°C;
E80A0600102E;2026-06-13T08:31:28Z;3.53;°C;
E80A0600102E;2026-06-13T08:32:28Z;3.53;°C;
E80A0600102E;2026-06-13T08:33:28Z;3.47;°C;
E80A0600102E;2026-06-13T08:34:28Z;3.47;°C;
E80A0600102E;2026-06-13T08:35:28Z;3.47;°C;
E80A0600102E;2026-06-13T08:36:28Z;3.47;°C;
E80A0600102E;2026-06-13T08:37:28Z;3.47;°C;
E80A0600102E;2026-06-13T08:38:28Z;3.47;°C;
E80A0600102E;2026-06-13T08:39:28Z;3.47;°C;
E80A0600102E;2026-06-13T08:40:28Z;3.41;°C;
E80A0600102E;2026-06-13T08:41:28Z;3.47;°C;
E80A0600102E;2026-06-13T08:42:28Z;3.41;°C;
E80A0600102E;2026-06-13T08:43:28Z;3.41;°C;
E80A0600102E;2026-06-13T08:44:28Z;3.41;°C;
E80A0600102E;2026-06-13T08:45:28Z;3.34;°C;
E80A0600102E;2026-06-13T08:46:28Z;3.34;°C;
E80A0600102E;2026-06-13T08:47:28Z;3.34;°C;
E80A0600102E;2026-06-13T08:48:28Z;3.34;°C;
E80A0600102E;2026-06-13T08:49:28Z;3.34;°C;
E80A0600102E;2026-06-13T08:50:28Z;3.34;°C;
E80A0600102E;2026-06-13T08:51:28Z;3.28;°C;
E80A0600102E;2026-06-13T08:52:28Z;3.28;°C;
E80A0600102E;2026-06-13T08:53:28Z;3.28;°C;
E80A0600102E;2026-06-13T08:54:28Z;3.28;°C;
E80A0600102E;2026-06-13T08:55:28Z;3.28;°C;
E80A0600102E;2026-06-13T08:56:28Z;3.22;°C;
E80A0600102E;2026-06-13T08:57:28Z;3.22;°C;
E80A0600102E;2026-06-13T08:58:28Z;3.22;°C;
E80A0600102E;2026-06-13T08:59:28Z;3.22;°C;
E80A0600102E;2026-06-13T09:00:28Z;3.22;°C;
E80A0600102E;2026-06-13T09:01:28Z;3.16;°C;
E80A0600102E;2026-06-13T09:02:28Z;3.16;°C;
E80A0600102E;2026-06-13T09:03:28Z;3.16;°C;
E80A0600102E;2026-06-13T09:04:28Z;3.16;°C;
E80A0600102E;2026-06-13T09:05:28Z;3.16;°C;
E80A0600102E;2026-06-13T09:06:28Z;3.09;°C;
E80A0600102E;2026-06-13T09:07:28Z;3.09;°C;
E80A0600102E;2026-06-13T09:08:28Z;3.09;°C;
E80A0600102E;2026-06-13T09:09:28Z;3.09;°C;
E80A0600102E;2026-06-13T09:10:28Z;3.03;°C;
E80A0600102E;2026-06-13T09:11:28Z;3.03;°C;
E80A0600102E;2026-06-13T09:12:28Z;3.03;°C;
E80A0600102E;2026-06-13T09:13:28Z;2.97;°C;
E80A0600102E;2026-06-13T09:14:28Z;3.03;°C;
E80A0600102E;2026-06-13T09:15:28Z;3.16;°C;
E80A0600102E;2026-06-13T09:16:28Z;3.22;°C;
E80A0600102E;2026-06-13T09:17:28Z;3.22;°C;
E80A0600102E;2026-06-13T09:18:28Z;3.22;°C;
E80A0600102E;2026-06-13T09:19:28Z;3.22;°C;
E80A0600102E;2026-06-13T09:20:28Z;3.22;°C;
E80A0600102E;2026-06-13T09:21:28Z;3.22;°C;
E80A0600102E;2026-06-13T09:22:28Z;3.22;°C;
E80A0600102E;2026-06-13T09:23:28Z;3.22;°C;
E80A0600102E;2026-06-13T09:24:28Z;3.16;°C;
E80A0600102E;2026-06-13T09:25:28Z;3.16;°C;
E80A0600102E;2026-06-13T09:26:28Z;3.16;°C;
E80A0600102E;2026-06-13T09:27:28Z;3.09;°C;
E80A0600102E;2026-06-13T09:28:28Z;3.09;°C;
E80A0600102E;2026-06-13T09:29:28Z;3.09;°C;
E80A0600102E;2026-06-13T09:30:28Z;3.09;°C;
E80A0600102E;2026-06-13T09:31:28Z;3.03;°C;
E80A0600102E;2026-06-13T09:32:28Z;3.16;°C;
E80A0600102E;2026-06-13T09:33:28Z;3.28;°C;
E80A0600102E;2026-06-13T09:34:28Z;3.28;°C;
E80A0600102E;2026-06-13T09:35:28Z;3.34;°C;
E80A0600102E;2026-06-13T09:36:28Z;3.34;°C;
E80A0600102E;2026-06-13T09:37:28Z;3.34;°C;
E80A0600102E;2026-06-13T09:38:28Z;3.28;°C;
E80A0600102E;2026-06-13T09:39:28Z;3.28;°C;
E80A0600102E;2026-06-13T09:40:28Z;3.28;°C;
E80A0600102E;2026-06-13T09:41:28Z;3.28;°C;
E80A0600102E;2026-06-13T09:42:28Z;3.22;°C;
E80A0600102E;2026-06-13T09:43:28Z;3.22;°C;
E80A0600102E;2026-06-13T09:44:28Z;3.22;°C;
E80A0600102E;2026-06-13T09:45:28Z;3.16;°C;
E80A0600102E;2026-06-13T09:46:28Z;3.16;°C;
E80A0600102E;2026-06-13T09:47:28Z;3.16;°C;
E80A0600102E;2026-06-13T09:48:28Z;3.09;°C;
E80A0600102E;2026-06-13T09:49:28Z;3.09;°C;
E80A0600102E;2026-06-13T09:50:28Z;3.28;°C;
